,id,file,emotion_id,emotion,phase
1342,D05E03P003S07T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S07T01.flac,3,Surprise,1
1343,D05E03P102S08T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S08T02.flac,3,Surprise,2
1344,D05E01P006S02T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P006S02T01.flac,1,Happiness,1
1345,D05E02P010S01T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P010S01T01.flac,2,Sadness,1
1346,D05E01P006S16T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S16T02.flac,1,Happiness,2
1347,D05E03P006S14T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S14T01.flac,3,Surprise,1
1348,D05E05P008S06T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S06T01.flac,5,Anger,2
1349,D05E03P104S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S08T01.flac,3,Surprise,1
1350,D05E03P102S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S11T01.flac,3,Surprise,1
1351,D05E03P113S10T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S10T01.flac,3,Surprise,2
1352,D05E03P109S09T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S09T03.flac,3,Surprise,2
1353,D05E01P110S07T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P110S07T03.flac,1,Happiness,2
1354,D05E01P008S16T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P008S16T02.flac,1,Happiness,2
1355,D05E01P102S07T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P102S07T03.flac,1,Happiness,2
1356,D05E03P008S05T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S05T03.flac,3,Surprise,2
1357,D05E04P007S14T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S14T01.flac,4,Questioning,1
1358,D05E02P104S02T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P104S02T01.flac,2,Sadness,1
1359,D05E05P004S07T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S07T01.flac,5,Anger,2
1360,D05E01P110S12T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P110S12T01.flac,1,Happiness,1
1361,D05E00P001S16T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S16T02.flac,0,Neutral,2
1362,D05E04P106S02T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S02T01.flac,4,Questioning,1
1363,D05E02P008S10T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S10T03.flac,2,Sadness,2
1364,D05E03P107S05T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S05T01.flac,3,Surprise,1
1365,D05E01P001S10T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P001S10T02.flac,1,Happiness,2
1366,D05E04P101S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S01T01.flac,4,Questioning,1
1367,D05E03P102S06T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S06T01.flac,3,Surprise,1
1368,D05E05P110S18T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P110S18T02.flac,5,Anger,2
1369,D05E02P111S18T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S18T01.flac,2,Sadness,2
1370,D05E00P109S11T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P109S11T03.flac,0,Neutral,2
1371,D05E01P112S16T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S16T02.flac,1,Happiness,2
1372,D05E01P110S15T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P110S15T02.flac,1,Happiness,2
1373,D05E01P004S08T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P004S08T01.flac,1,Happiness,1
1374,D05E00P009S05T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S05T03.flac,0,Neutral,2
1375,D05E01P107S12T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P107S12T01.flac,1,Happiness,1
1376,D05E04P004S13T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S13T01.flac,4,Questioning,1
1377,D05E00P005S18T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S18T03.flac,0,Neutral,2
1378,D05E01P005S05T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P005S05T03.flac,1,Happiness,2
1379,D05E00P002S03T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S03T01.flac,0,Neutral,1
1380,D05E01P113S08T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S08T01.flac,1,Happiness,2
1381,D05E03P005S17T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S17T02.flac,3,Surprise,2
1382,D05E04P004S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S05T01.flac,4,Questioning,1
1383,D05E02P008S17T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S17T02.flac,2,Sadness,2
1384,D05E03P003S06T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S06T02.flac,3,Surprise,2
1385,D05E02P002S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P002S03T01.flac,2,Sadness,1
1386,D05E03P108S09T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S09T01.flac,3,Surprise,1
1387,D05E02P004S06T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S06T02.flac,2,Sadness,2
1388,D05E02P005S04T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P005S04T01.flac,2,Sadness,1
1389,D05E01P111S17T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S17T01.flac,1,Happiness,2
1390,D05E03P003S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S05T02.flac,3,Surprise,2
1391,D05E04P104S06T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S06T01.flac,4,Questioning,1
1392,D05E02P109S05T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S05T02.flac,2,Sadness,2
1393,D05E03P108S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S11T01.flac,3,Surprise,1
1394,D05E01P007S02T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P007S02T01.flac,1,Happiness,1
1395,D05E02P111S11T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S11T01.flac,2,Sadness,2
1396,D05E00P004S14T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P004S14T01.flac,0,Neutral,1
1397,D05E00P006S07T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P006S07T01.flac,0,Neutral,1
1398,D05E02P004S17T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S17T03.flac,2,Sadness,2
1399,D05E03P109S16T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S16T01.flac,3,Surprise,1
1400,D05E00P111S17T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P111S17T02.flac,0,Neutral,2
1401,D05E01P107S04T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P107S04T01.flac,1,Happiness,1
1402,D05E02P004S02T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P004S02T01.flac,2,Sadness,1
1403,D05E01P006S15T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S15T02.flac,1,Happiness,2
1404,D05E00P110S03T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S03T01.flac,0,Neutral,1
1405,D05E01P008S04T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P008S04T01.flac,1,Happiness,1
1406,D05E02P107S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P107S05T01.flac,2,Sadness,1
1407,D05E03P005S06T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S06T01.flac,3,Surprise,1
1408,D05E00P003S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S15T01.flac,0,Neutral,1
1409,D05E02P109S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P109S11T01.flac,2,Sadness,1
1410,D05E03P002S02T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S02T01.flac,3,Surprise,1
1411,D05E03P112S15T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S15T01.flac,3,Surprise,2
1412,D05E01P113S09T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S09T02.flac,1,Happiness,2
1413,D05E02P004S10T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S10T03.flac,2,Sadness,2
1414,D05E03P113S09T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S09T02.flac,3,Surprise,2
1415,D05E01P103S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P103S15T01.flac,1,Happiness,1
1416,D05E02P109S11T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S11T03.flac,2,Sadness,2
1417,D05E00P109S15T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P109S15T02.flac,0,Neutral,2
1418,D05E00P001S08T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S08T01.flac,0,Neutral,1
1419,D05E02P112S07T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S07T01.flac,2,Sadness,2
1420,D05E05P113S16T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S16T02.flac,5,Anger,2
1421,D05E04P004S02T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S02T01.flac,4,Questioning,1
1422,D05E00P108S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S12T01.flac,0,Neutral,1
1423,D05E00P102S08T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P102S08T02.flac,0,Neutral,2
1424,D05E03P101S07T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S07T03.flac,3,Surprise,2
1425,D05E01P003S09T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P003S09T03.flac,1,Happiness,2
1426,D05E01P112S16T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S16T01.flac,1,Happiness,2
1427,D05E05P112S10T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P112S10T02.flac,5,Anger,2
1428,D05E03P009S18T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S18T02.flac,3,Surprise,2
1429,D05E05P004S12T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S12T02.flac,5,Anger,2
1430,D05E01P001S07T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P001S07T02.flac,1,Happiness,2
1431,D05E04P008S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S04T01.flac,4,Questioning,1
1432,D05E01P107S06T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P107S06T01.flac,1,Happiness,1
1433,D05E05P004S08T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S08T01.flac,5,Anger,2
1434,D05E01P109S06T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S06T03.flac,1,Happiness,2
1435,D05E02P111S12T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S12T01.flac,2,Sadness,2
1436,D05E04P001S12T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S12T01.flac,4,Questioning,1
1437,D05E04P004S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S01T01.flac,4,Questioning,1
1438,D05E03P110S08T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S08T03.flac,3,Surprise,2
1439,D05E00P008S10T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P008S10T01.flac,0,Neutral,1
1440,D05E01P006S11T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P006S11T01.flac,1,Happiness,1
1441,D05E02P003S11T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S11T03.flac,2,Sadness,2
1442,D05E01P007S08T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P007S08T01.flac,1,Happiness,1
1443,D05E00P112S15T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S15T02.flac,0,Neutral,2
1444,D05E02P001S12T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S12T02.flac,2,Sadness,2
1445,D05E02P103S04T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P103S04T01.flac,2,Sadness,1
1446,D05E01P112S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S05T02.flac,1,Happiness,2
1447,D05E03P109S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S08T01.flac,3,Surprise,1
1448,D05E01P112S05T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S05T01.flac,1,Happiness,2
1449,D05E01P113S18T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S18T02.flac,1,Happiness,2
1450,D05E00P110S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S04T01.flac,0,Neutral,1
1451,D05E01P009S14T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P009S14T01.flac,1,Happiness,1
1452,D05E03P003S09T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S09T03.flac,3,Surprise,2
1453,D05E04P109S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S04T01.flac,4,Questioning,1
1454,D05E00P109S10T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P109S10T03.flac,0,Neutral,2
1455,D05E01P107S14T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P107S14T01.flac,1,Happiness,1
1456,D05E00P002S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P002S11T01.flac,0,Neutral,1
1457,D05E03P009S10T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P009S10T03.flac,3,Surprise,2
1458,D05E01P110S09T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P110S09T01.flac,1,Happiness,1
1459,D05E05P006S18T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S18T02.flac,5,Anger,2
1460,D05E02P010S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P010S03T01.flac,2,Sadness,1
1461,D05E03P102S10T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S10T01.flac,3,Surprise,1
1462,D05E05P109S18T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S18T02.flac,5,Anger,2
1463,D05E01P008S07T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P008S07T01.flac,1,Happiness,1
1464,D05E04P010S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S05T01.flac,4,Questioning,1
1465,D05E03P108S01T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S01T01.flac,3,Surprise,1
1466,D05E01P110S16T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P110S16T01.flac,1,Happiness,1
1467,D05E04P101S11T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S11T01.flac,4,Questioning,1
1468,D05E03P108S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S13T01.flac,3,Surprise,1
1469,D05E00P110S16T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P110S16T02.flac,0,Neutral,2
1470,D05E01P101S16T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P101S16T01.flac,1,Happiness,1
1471,D05E00P107S07T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S07T01.flac,0,Neutral,1
1472,D05E02P004S03T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P004S03T01.flac,2,Sadness,1
1473,D05E00P010S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S11T01.flac,0,Neutral,1
1474,D05E01P108S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P108S15T01.flac,1,Happiness,1
1475,D05E05P009S16T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S16T01.flac,5,Anger,2
1476,D05E00P005S17T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S17T02.flac,0,Neutral,2
1477,D05E04P103S16T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S16T01.flac,4,Questioning,1
1478,D05E02P110S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S10T02.flac,2,Sadness,2
1479,D05E05P109S16T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S16T02.flac,5,Anger,2
1480,D05E02P110S12T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S12T02.flac,2,Sadness,2
1481,D05E03P106S05T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S05T01.flac,3,Surprise,1
1482,D05E03P001S08T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S08T03.flac,3,Surprise,2
1483,D05E02P006S05T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S05T03.flac,2,Sadness,2
1484,D05E01P102S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P102S15T01.flac,1,Happiness,1
1485,D05E00P009S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S11T01.flac,0,Neutral,1
1486,D05E04P006S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S01T01.flac,4,Questioning,1
1487,D05E01P103S05T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P103S05T01.flac,1,Happiness,1
1488,D05E01P112S09T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S09T01.flac,1,Happiness,2
1489,D05E04P002S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S04T01.flac,4,Questioning,1
1490,D05E01P107S11T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P107S11T01.flac,1,Happiness,1
1491,D05E03P008S10T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S10T02.flac,3,Surprise,2
1492,D05E05P004S17T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S17T01.flac,5,Anger,2
1493,D05E01P110S16T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P110S16T03.flac,1,Happiness,2
1494,D05E02P110S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P110S05T01.flac,2,Sadness,1
1495,D05E00P103S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S13T01.flac,0,Neutral,1
1496,D05E03P006S01T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S01T01.flac,3,Surprise,1
1497,D05E03P007S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S11T01.flac,3,Surprise,1
1498,D05E01P001S02T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P001S02T01.flac,1,Happiness,1
1499,D05E03P006S12T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S12T01.flac,3,Surprise,1
1500,D05E03P008S09T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S09T01.flac,3,Surprise,1
1501,D05E02P107S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P107S08T01.flac,2,Sadness,1
1502,D05E01P004S04T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P004S04T01.flac,1,Happiness,1
1503,D05E02P001S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S10T02.flac,2,Sadness,2
1504,D05E00P101S09T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S09T02.flac,0,Neutral,2
1505,D05E05P111S15T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P111S15T02.flac,5,Anger,2
1506,D05E00P004S10T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P004S10T03.flac,0,Neutral,2
1507,D05E01P009S16T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S16T02.flac,1,Happiness,2
1508,D05E03P003S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S13T01.flac,3,Surprise,1
1509,D05E04P102S03T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S03T01.flac,4,Questioning,1
1510,D05E01P101S14T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P101S14T01.flac,1,Happiness,1
1511,D05E03P004S16T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S16T01.flac,3,Surprise,1
1512,D05E05P008S07T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P008S07T02.flac,5,Anger,2
1513,D05E00P010S05T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P010S05T01.flac,0,Neutral,1
1514,D05E02P005S10T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P005S10T01.flac,2,Sadness,1
1515,D05E05P102S08T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P102S08T01.flac,5,Anger,2
1516,D05E03P004S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S05T02.flac,3,Surprise,2
1517,D05E02P001S17T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S17T02.flac,2,Sadness,2
1518,D05E03P111S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P111S05T02.flac,3,Surprise,2
1519,D05E03P008S03T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S03T01.flac,3,Surprise,1
1520,D05E00P101S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P101S04T01.flac,0,Neutral,1
1521,D05E04P008S16T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S16T01.flac,4,Questioning,1
1522,D05E02P005S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P005S10T02.flac,2,Sadness,2
1523,D05E02P003S10T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P003S10T01.flac,2,Sadness,1
1524,D05E03P008S02T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S02T01.flac,3,Surprise,1
1525,D05E00P101S17T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P101S17T03.flac,0,Neutral,2
1526,D05E02P109S01T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P109S01T01.flac,2,Sadness,1
1527,D05E03P101S02T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S02T01.flac,3,Surprise,1
1528,D05E02P105S07T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P105S07T01.flac,2,Sadness,1
1529,D05E00P110S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P110S12T01.flac,0,Neutral,1
1530,D05E04P009S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S04T01.flac,4,Questioning,1
1531,D05E03P001S05T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S05T01.flac,3,Surprise,1
1532,D05E04P004S07T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S07T01.flac,4,Questioning,1
1533,D05E01P101S08T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S08T02.flac,1,Happiness,2
1534,D05E03P101S05T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S05T01.flac,3,Surprise,1
