,id,file,emotion_id,emotion,phase
2004,D05E02P113S06T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P113S06T02.flac,2,Sadness,2
2005,D05E02P009S17T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S17T02.flac,2,Sadness,2
2006,D05E01P004S11T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P004S11T01.flac,1,Happiness,1
2007,D05E04P001S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S04T01.flac,4,Questioning,1
2008,D05E05P009S07T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S07T01.flac,5,Anger,2
2009,D05E05P004S18T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P004S18T01.flac,5,Anger,2
2010,D05E05P003S09T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S09T02.flac,5,Anger,2
2011,D05E02P010S14T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P010S14T01.flac,2,Sadness,1
2012,D05E01P109S06T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P109S06T01.flac,1,Happiness,1
2013,D05E01P109S12T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S12T03.flac,1,Happiness,2
2014,D05E03P006S15T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S15T01.flac,3,Surprise,1
2015,D05E05P003S06T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P003S06T01.flac,5,Anger,2
2016,D05E01P111S12T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S12T02.flac,1,Happiness,2
2017,D05E01P112S09T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P112S09T02.flac,1,Happiness,2
2018,D05E00P102S10T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P102S10T03.flac,0,Neutral,2
2019,D05E01P109S02T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P109S02T01.flac,1,Happiness,1
2020,D05E00P108S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S04T01.flac,0,Neutral,1
2021,D05E01P009S15T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P009S15T02.flac,1,Happiness,2
2022,D05E02P102S17T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S17T03.flac,2,Sadness,2
2023,D05E00P001S09T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S09T03.flac,0,Neutral,2
2024,D05E02P110S06T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S06T02.flac,2,Sadness,2
2025,D05E01P003S14T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P003S14T01.flac,1,Happiness,1
2026,D05E03P108S10T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S10T01.flac,3,Surprise,1
2027,D05E02P001S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P001S08T01.flac,2,Sadness,1
2028,D05E01P006S05T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P006S05T01.flac,1,Happiness,1
2029,D05E02P104S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P104S08T01.flac,2,Sadness,1
2030,D05E02P105S04T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P105S04T01.flac,2,Sadness,1
2031,D05E01P005S08T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P005S08T01.flac,1,Happiness,1
2032,D05E00P108S15T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P108S15T01.flac,0,Neutral,1
2033,D05E00P004S09T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P004S09T03.flac,0,Neutral,2
2034,D05E03P001S09T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S09T03.flac,3,Surprise,2
2035,D05E02P111S17T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P111S17T01.flac,2,Sadness,2
2036,D05E03P006S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S11T01.flac,3,Surprise,1
2037,D05E00P112S17T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P112S17T02.flac,0,Neutral,2
2038,D05E00P009S18T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P009S18T02.flac,0,Neutral,2
2039,D05E02P004S06T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S06T03.flac,2,Sadness,2
2040,D05E02P106S07T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P106S07T01.flac,2,Sadness,1
2041,D05E03P109S17T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S17T03.flac,3,Surprise,2
2042,D05E03P110S05T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P110S05T03.flac,3,Surprise,2
2043,D05E00P007S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S04T01.flac,0,Neutral,1
2044,D05E05P005S09T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S09T01.flac,5,Anger,2
2045,D05E03P104S09T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S09T01.flac,3,Surprise,1
2046,D05E01P004S09T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P004S09T01.flac,1,Happiness,1
2047,D05E02P109S16T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S16T03.flac,2,Sadness,2
2048,D05E01P105S14T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P105S14T01.flac,1,Happiness,1
2049,D05E00P001S12T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S12T03.flac,0,Neutral,2
2050,D05E01P005S10T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P005S10T01.flac,1,Happiness,1
2051,D05E05P005S12T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S12T02.flac,5,Anger,2
2052,D05E01P006S12T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P006S12T02.flac,1,Happiness,2
2053,D05E04P006S09T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S09T01.flac,4,Questioning,1
2054,D05E02P109S08T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S08T02.flac,2,Sadness,2
2055,D05E04P002S15T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S15T01.flac,4,Questioning,1
2056,D05E02P006S02T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P006S02T01.flac,2,Sadness,1
2057,D05E03P001S18T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S18T02.flac,3,Surprise,2
2058,D05E00P006S09T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S09T02.flac,0,Neutral,2
2059,D05E01P004S06T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P004S06T01.flac,1,Happiness,1
2060,D05E04P101S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S04T01.flac,4,Questioning,1
2061,D05E03P003S17T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P003S17T02.flac,3,Surprise,2
2062,D05E00P003S12T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S12T01.flac,0,Neutral,1
2063,D05E05P009S18T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S18T01.flac,5,Anger,2
2064,D05E03P005S08T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P005S08T03.flac,3,Surprise,2
2065,D05E01P003S06T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P003S06T02.flac,1,Happiness,2
2066,D05E00P005S17T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S17T03.flac,0,Neutral,2
2067,D05E02P001S16T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P001S16T01.flac,2,Sadness,1
2068,D05E00P105S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S11T01.flac,0,Neutral,1
2069,D05E01P101S02T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P101S02T01.flac,1,Happiness,1
2070,D05E02P008S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P008S11T01.flac,2,Sadness,1
2071,D05E04P108S08T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S08T01.flac,4,Questioning,1
2072,D05E03P101S08T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P101S08T02.flac,3,Surprise,2
2073,D05E00P007S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P007S11T01.flac,0,Neutral,1
2074,D05E02P001S06T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P001S06T01.flac,2,Sadness,1
2075,D05E03P006S08T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S08T01.flac,3,Surprise,1
2076,D05E00P003S16T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S16T03.flac,0,Neutral,2
2077,D05E05P101S15T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S15T02.flac,5,Anger,2
2078,D05E00P113S11T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S11T02.flac,0,Neutral,2
2079,D05E02P109S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S15T02.flac,2,Sadness,2
2080,D05E01P108S16T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P108S16T01.flac,1,Happiness,1
2081,D05E04P107S12T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S12T01.flac,4,Questioning,1
2082,D05E05P005S12T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S12T01.flac,5,Anger,2
2083,D05E02P101S17T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P101S17T02.flac,2,Sadness,2
2084,D05E00P113S08T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S08T02.flac,0,Neutral,2
2085,D05E02P006S06T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S06T02.flac,2,Sadness,2
2086,D05E02P006S07T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P006S07T01.flac,2,Sadness,1
2087,D05E02P112S12T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S12T02.flac,2,Sadness,2
2088,D05E00P103S08T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S08T01.flac,0,Neutral,1
2089,D05E03P110S07T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S07T01.flac,3,Surprise,1
2090,D05E00P107S06T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P107S06T01.flac,0,Neutral,1
2091,D05E05P109S08T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P109S08T02.flac,5,Anger,2
2092,D05E00P003S16T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P003S16T02.flac,0,Neutral,2
2093,D05E02P112S18T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S18T02.flac,2,Sadness,2
2094,D05E00P111S07T01,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P111S07T01.flac,0,Neutral,2
2095,D05E00P009S04T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P009S04T01.flac,0,Neutral,1
2096,D05E01P111S16T01,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P111S16T01.flac,1,Happiness,2
2097,D05E05P006S09T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S09T01.flac,5,Anger,2
2098,D05E03P008S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S11T01.flac,3,Surprise,1
2099,D05E01P009S09T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P009S09T01.flac,1,Happiness,1
2100,D05E00P005S08T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P005S08T03.flac,0,Neutral,2
2101,D05E02P004S16T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S16T02.flac,2,Sadness,2
2102,D05E00P001S02T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S02T01.flac,0,Neutral,1
2103,D05E04P001S14T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S14T01.flac,4,Questioning,1
2104,D05E00P006S11T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P006S11T03.flac,0,Neutral,2
2105,D05E02P009S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P009S15T02.flac,2,Sadness,2
2106,D05E00P113S06T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P113S06T02.flac,0,Neutral,2
2107,D05E04P108S05T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S05T01.flac,4,Questioning,1
2108,D05E05P009S17T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P009S17T02.flac,5,Anger,2
2109,D05E00P103S10T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P103S10T01.flac,0,Neutral,1
2110,D05E05P006S12T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P006S12T01.flac,5,Anger,2
2111,D05E00P105S10T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P105S10T01.flac,0,Neutral,1
2112,D05E04P004S03T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S03T01.flac,4,Questioning,1
2113,D05E03P102S15T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S15T03.flac,3,Surprise,2
2114,D05E02P003S15T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S15T02.flac,2,Sadness,2
2115,D05E03P006S15T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P006S15T02.flac,3,Surprise,2
2116,D05E00P003S11T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S11T01.flac,0,Neutral,1
2117,D05E04P104S10T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S10T01.flac,4,Questioning,1
2118,D05E00P109S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P109S09T01.flac,0,Neutral,1
2119,D05E00P001S06T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P001S06T01.flac,0,Neutral,1
2120,D05E00P109S18T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P109S18T03.flac,0,Neutral,2
2121,D05E02P110S08T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P110S08T03.flac,2,Sadness,2
2122,D05E02P109S05T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P109S05T03.flac,2,Sadness,2
2123,D05E01P003S11T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P003S11T03.flac,1,Happiness,2
2124,D05E03P109S06T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P109S06T03.flac,3,Surprise,2
2125,D05E03P110S13T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S13T01.flac,3,Surprise,1
2126,D05E02P006S16T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P006S16T01.flac,2,Sadness,1
2127,D05E01P001S11T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P001S11T01.flac,1,Happiness,1
2128,D05E01P101S15T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S15T02.flac,1,Happiness,2
2129,D05E01P101S12T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P101S12T02.flac,1,Happiness,2
2130,D05E03P001S16T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P001S16T03.flac,3,Surprise,2
2131,D05E00P104S10T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S10T01.flac,0,Neutral,1
2132,D05E03P008S16T03,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P008S16T03.flac,3,Surprise,2
2133,D05E00P005S09T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S09T01.flac,0,Neutral,1
2134,D05E04P108S07T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S07T01.flac,4,Questioning,1
2135,D05E05P101S16T01,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P101S16T01.flac,5,Anger,2
2136,D05E03P003S09T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S09T01.flac,3,Surprise,1
2137,D05E02P105S01T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P105S01T01.flac,2,Sadness,1
2138,D05E03P112S10T01,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P112S10T01.flac,3,Surprise,2
2139,D05E02P003S10T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P003S10T02.flac,2,Sadness,2
2140,D05E02P106S02T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P106S02T01.flac,2,Sadness,1
2141,D05E03P004S09T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P004S09T02.flac,3,Surprise,2
2142,D05E00P104S03T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P104S03T01.flac,0,Neutral,1
2143,D05E02P101S16T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P101S16T01.flac,2,Sadness,1
2144,D05E02P112S06T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S06T01.flac,2,Sadness,2
2145,D05E01P009S15T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P009S15T01.flac,1,Happiness,1
2146,D05E00P008S11T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P008S11T02.flac,0,Neutral,2
2147,D05E04P101S10T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S10T01.flac,4,Questioning,1
2148,D05E03P105S11T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S11T01.flac,3,Surprise,1
2149,D05E04P003S16T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S16T01.flac,4,Questioning,1
2150,D05E02P110S09T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P110S09T01.flac,2,Sadness,1
2151,D05E05P112S06T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P112S06T02.flac,5,Anger,2
2152,D05E04P102S01T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S01T01.flac,4,Questioning,1
2153,D05E04P103S04T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S04T01.flac,4,Questioning,1
2154,D05E02P112S17T01,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P112S17T01.flac,2,Sadness,2
2155,D05E00P005S14T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P005S14T01.flac,0,Neutral,1
2156,D05E02P008S05T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P008S05T01.flac,2,Sadness,1
2157,D05E05P005S05T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P005S05T02.flac,5,Anger,2
2158,D05E02P006S07T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P006S07T03.flac,2,Sadness,2
2159,D05E02P004S11T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P004S11T01.flac,2,Sadness,1
2160,D05E01P001S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P001S05T02.flac,1,Happiness,2
2161,D05E02P004S09T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P004S09T03.flac,2,Sadness,2
2162,D05E00P004S10T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P004S10T02.flac,0,Neutral,2
2163,D05E00P111S16T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P111S16T02.flac,0,Neutral,2
2164,D05E02P008S07T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P008S07T03.flac,2,Sadness,2
2165,D05E04P106S13T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S13T01.flac,4,Questioning,1
2166,D05E03P105S07T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S07T01.flac,3,Surprise,1
2167,D05E02P001S16T02,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P001S16T02.flac,2,Sadness,2
2168,D05E03P113S12T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P113S12T02.flac,3,Surprise,2
2169,D05E04P010S07T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S07T01.flac,4,Questioning,1
2170,D05E04P009S16T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S16T01.flac,4,Questioning,1
2171,D05E05P113S15T02,ksu_emotions/data/SPEECH/Phase_2/E05/D05E05P113S15T02.flac,5,Anger,2
2172,D05E01P004S11T03,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P004S11T03.flac,1,Happiness,2
2173,D05E01P113S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P113S05T02.flac,1,Happiness,2
2174,D05E03P007S06T01,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S06T01.flac,3,Surprise,1
2175,D05E01P003S10T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P003S10T01.flac,1,Happiness,1
2176,D05E00P102S06T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P102S06T02.flac,0,Neutral,2
2177,D05E00P102S06T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P102S06T01.flac,0,Neutral,1
2178,D05E00P003S13T01,ksu_emotions/data/SPEECH/Phase_1/E00/D05E00P003S13T01.flac,0,Neutral,1
2179,D05E01P103S06T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P103S06T01.flac,1,Happiness,1
2180,D05E02P110S10T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P110S10T01.flac,2,Sadness,1
2181,D05E00P001S11T02,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P001S11T02.flac,0,Neutral,2
2182,D05E02P006S08T01,ksu_emotions/data/SPEECH/Phase_1/E02/D05E02P006S08T01.flac,2,Sadness,1
2183,D05E00P110S15T03,ksu_emotions/data/SPEECH/Phase_2/E00/D05E00P110S15T03.flac,0,Neutral,2
2184,D05E02P102S05T03,ksu_emotions/data/SPEECH/Phase_2/E02/D05E02P102S05T03.flac,2,Sadness,2
2185,D05E01P103S13T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P103S13T01.flac,1,Happiness,1
2186,D05E04P106S03T01,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S03T01.flac,4,Questioning,1
2187,D05E03P102S05T02,ksu_emotions/data/SPEECH/Phase_2/E03/D05E03P102S05T02.flac,3,Surprise,2
2188,D05E01P001S10T01,ksu_emotions/data/SPEECH/Phase_1/E01/D05E01P001S10T01.flac,1,Happiness,1
2189,D05E01P109S05T02,ksu_emotions/data/SPEECH/Phase_2/E01/D05E01P109S05T02.flac,1,Happiness,2
